canonical_model_key,family,provider,model_name_raw,downloads_canonical_rep,package_downloads_total,package_repo_count,providers_set,families_set,packagings_set,quant_set,unaligned,params
gpt-oss-20b-uncensored,gpt,davidau,openai-gpt-oss-20b-moderate-uncensored-neo-imatrix-gguf,26928,49262,5,"['davidau', 'mradermacher', 'nikolaykozloff']",['gpt'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
gpt-oss-20b-uncensored-k-m,none,drwhall,gpt-oss-20b-abliterated-gguf,121,121,1,['drwhall'],['none'],"['gguf', 'pt']","['bf16', 'q2', 'q5']",True,
gpt-oss-20b-uncensored-mxfp4,gpt,davidau,openai-gpt-oss-20b-light-uncensored-neo-imatrix-gguf,6320,8782,6,"['davidau', 'nightmedia']",['gpt'],"['gguf', 'pt', 'safetensors']","['bf16', 'q4', 'q5', 'q6', 'q8']",True,
gpt-oss-20b-unsloth-bnb,gpt,guilherme34,gpt-oss-uncensored_making-20b,51,51,1,['guilherme34'],['gpt'],"['bin', 'pt', 'pth', 'safetensors']",[''],True,
gpt-oss-26b-abliterated-preview,gpt,mradermacher,gpt-oss-26b-abliterated-preview-i1-gguf,5884,10431,4,"['mradermacher', 'win10']",['gpt'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
gpt4all-lora-unfiltered-quantized,none,macguyver,gpt4all-lora-unfiltered.bin,0,0,2,"['danielmasiar', 'macguyver']",['none'],"['bin', 'pt']",[''],False,
gpt4xalpacarplorav2,none,4bit,gpt4-x-alpaca-13b-roleplay-lora-4bit-v2,40,59,2,"['4bit', 'teknium']",['none'],"['bin', 'pt', 'safetensors']",[''],False,
gptossuncensor20blora,none,guilherme34,gpt-oss-uncensored_making-20b-lora-gguf,45,45,1,['guilherme34'],['none'],"['gguf', 'pt']",[''],True,
gram-qwen3-4b-rewardmodel,qwen,huihui-ai,huihui-moe-23b-a4b-abliterated,52,52,1,['huihui-ai'],['qwen'],['safetensors'],[''],True,
granite-3-1-2b-instruct,granite,huihui-ai,granite-3.1-2b-instruct-abliterated,10,10,1,['huihui-ai'],['granite'],['safetensors'],[''],True,
granite-3-1-2b-instruct-abliterated,granite,mradermacher,granite-3.1-2b-instruct-abliterated-i1-gguf,252,446,9,"['devquasar', 'mradermacher', 'triangle104']",['granite'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
granite-3-1-8b-instruct,granite,huihui-ai,granite-3.1-8b-instruct-abliterated,11,11,1,['huihui-ai'],['granite'],['safetensors'],[''],True,
granite-3-1-8b-instruct-abliterated,granite,mradermacher,granite-3.1-8b-instruct-abliterated-i1-gguf,373,635,11,"['bernthecreator', 'cgus', 'devquasar', 'mradermacher', 'triangle104']",['granite'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
granite-3-2-2b-instruct,granite,huihui-ai,granite-3.2-2b-instruct-abliterated,5,5,1,['huihui-ai'],['granite'],['safetensors'],[''],True,
granite-3-2-2b-instruct-abliterated,granite,mradermacher,granite-3.2-2b-instruct-abliterated-gguf,111,203,9,"['devquasar', 'maziyarpanahi', 'mradermacher', 'triangle104']",['granite'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
granite-3-2-8b-instruct,granite,huihui-ai,granite-3.2-8b-instruct-abliterated,19,19,1,['huihui-ai'],['granite'],['safetensors'],[''],True,
granite-3-2-8b-instruct-abliterated,granite,mradermacher,granite-3.2-8b-instruct-abliterated-gguf,200,431,10,"['cgus', 'devquasar', 'maziyarpanahi', 'mradermacher', 'triangle104']",['granite'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
granite-3-3-2b-instruct,granite,vpakarinen,ibm-granite-2b-lora-uncensored,3,3,1,['vpakarinen'],['granite'],"['pt', 'safetensors']",[''],True,
granite-3-3-8b-instruct,granite,vpakarinen,ibm-granite-8b-lora-uncensored,1,1,1,['vpakarinen'],['granite'],"['pt', 'safetensors']",[''],True,
granite-3-3-8b-instruct-abliterated,granite,mradermacher,granite-3.3-8b-instruct-abliterated-i1-gguf,365,749,3,"['alexj03', 'mradermacher']",['granite'],['gguf'],"['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
granite-embedding-278m-multilingual-rejection,none,midwestern-simulation-active,unsafe-rejection-detection-vectors,0,0,1,['midwestern-simulation-active'],['none'],['pt'],[''],False,
granite-vision-3-2-2b,granite,huihui-ai,granite-vision-3.2-2b-abliterated,28,28,1,['huihui-ai'],['granite'],['safetensors'],[''],True,
granite-vision-3-2-2b-abliterated,granite,devquasar,huihui-ai.granite-vision-3.2-2b-abliterated-gguf,766,766,1,['devquasar'],['granite'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
grogros-dmwm-llama-3-1b-harm-harmdata-al4-owt-d4-a0-25-learnability-adv,llama,novaciano,uncensored-harmfulproject-3.2-1b-q6_k-gguf,12,12,1,['novaciano'],['llama'],"['gguf', 'llama-cpp', 'pt']",['q6'],True,
guanaco-13b-uncensored,guanaco,thebloke,guanaco-13b-uncensored-gguf,1200,1534,6,"['mradermacher', 'szilviab', 'thebloke']","['guanaco', 'uncensored']","['gguf', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-13b-uncensored-1,none,actionpace,guanaco-13b-uncensored,6,6,1,['actionpace'],['none'],['gguf'],['q5'],True,
guanaco-13b-uncensored-k-l,none,quantfactory,guanaco-13b-uncensored-gguf,64,64,1,['quantfactory'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-3b-uncensored,guanaco,tensorblock,guanaco-3b-uncensored-gguf,132,149,2,"['tensorblock', 'ukpman0']",['guanaco'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-3b-uncensored-v2,guanaco,thebloke,guanaco-3b-uncensored-v2-gptq,1099,2143,5,"['mradermacher', 'tensorblock', 'thebloke']",['guanaco'],"['bin', 'gguf', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-3b-uncensored-v2-xs,none,richarderkhov,fredithefish_-_guanaco-3b-uncensored-v2-gguf,60,60,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-3b-uncensored-xs,none,richarderkhov,fredithefish_-_guanaco-3b-uncensored-gguf,31,31,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-7b-uncensored,guanaco,thebloke,guanaco-7b-uncensored-gguf,745,940,4,"['mradermacher', 'thebloke']",['guanaco'],"['gguf', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-frank-jordan-13b-uncensored,guanaco,mradermacher,guanaco-frank-jordan-13b-uncensored-i1-gguf,200,235,3,"['mradermacher', 'szilviab']",['guanaco'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
guanaco-frank-jordan-13b-uncensored-nl,none,richarderkhov,szilviab_-_guanaco-frank-jordan-13b-uncensored-gguf,57,57,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
h2o-danube2-1-8b-base,h2o,trollek,danube2-1.8b-wizardlm-evol-v2-unfiltered,8,8,1,['trollek'],['h2o'],['safetensors'],[''],True,
halu-8b-llama3-blackroot,llama,davidau,l3.1-dark-reasoning-halu-blackroot-hermes-r1-uncensored-8b,7,7,1,['davidau'],['llama'],['safetensors'],[''],True,
hammer2-0-7b,hammer2.0,benevolencemessiah,qwen2.5-coder-7b-instruct-abliterated-ties-v2.0,5,5,1,['benevolencemessiah'],['hammer2.0'],['safetensors'],[''],True,
harmful-1b-uncensored,none,novaciano,harmful-1b_uncensored-gguf,7,7,1,['novaciano'],['none'],"['gguf', 'llama-cpp']",[''],True,
harmfulproject-3-2-1b,harmfulproject,mradermacher,uncensored-harmfulproject-3.2-1b-i1-gguf,147,208,2,['mradermacher'],['harmfulproject'],"['gguf', 'llama-cpp', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hearmemanv1max,none,unlockmax,hearmemanv1max,0,0,1,['unlockmax'],['none'],[''],[''],False,
hermes-3-llama-3-1-405b,llama,nicoboss,hermes-3-llama-3.1-405b-uncensored-lora,3,3,2,['nicoboss'],['llama'],"['bin', 'pt', 'pth', 'safetensors']",[''],True,
hermes-3-llama-3-1-405b-uncensored,llama,devquasar,nicoboss.hermes-3-llama-3.1-405b-uncensored-gguf,310,310,4,"['dessicated', 'devquasar', 'mradermacher']",['llama'],"['gguf', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hermes-3-llama-3-1-70b,llama,guilherme34,hermes-3-llama-3.1-70b-uncensored-lora,1,1,2,['guilherme34'],['llama'],"['bin', 'pt', 'pth', 'safetensors']",[''],True,
hermes-3-llama-3-1-70b-uncensored,llama,mradermacher,hermes-3-llama-3.1-70b-uncensored-i1-gguf,1102,1470,3,"['guilherme34', 'mradermacher']",['llama'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hermes-3-llama-3-1-8b,llama,gulan28,hermes-3-llama-3.1-8b-gguf-abliterated,2,2,1,['gulan28'],['llama'],"['gguf', 'safetensors']",[''],True,
hermes-3-llama-3-2-3b,llama,huihui-ai,hermes-3-llama-3.2-3b-abliterated,15467,15523,4,"['huihui-ai', 'lunahr', 'vinuajeesh', 'vpakarinen']",['llama'],"['pt', 'safetensors']",[''],True,
hermes-3-llama-3-2-3b-abliterated,llama,mradermacher,hermes-3-llama-3.2-3b-abliterated-i1-gguf,798,1145,13,"['darkc0de', 'huehui', 'melvin56', 'mradermacher', 'prunaai', 'triangle104']",['llama'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hermes-climatestorm-sauerkraut-abliterated,hermes,mradermacher,hermes-climatestorm-sauerkraut-abliterated-i1-gguf,212,295,3,"['motherearth', 'mradermacher']",['hermes'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hermes-llama3-roleplay-1000,llama,mradermacher,hermes-llama3-roleplay-1000-gguf,77,77,1,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-1000-v2,llama,mradermacher,hermes-llama3-roleplay-1000-v2-gguf,48,48,1,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-1000-v3,llama,mradermacher,hermes-llama3-roleplay-1000-v3-gguf,56,56,1,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-1000-v4,llama,mradermacher,hermes-llama3-roleplay-1000-v4-i1-gguf,63,118,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-1000-v5,none,deev124,hermes-llama3-roleplay-1000-v5,0,0,1,['deev124'],['none'],[''],[''],False,
hermes-llama3-roleplay-1000-v6,llama,mradermacher,hermes-llama3-roleplay-1000-v6-i1-gguf,58,101,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-1000-v7,llama,mradermacher,hermes-llama3-roleplay-1000-v7-i1-gguf,85,129,3,"['mradermacher', 'rahultumma']","['llama', 'model']","['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-1000-v8,llama,mradermacher,hermes-llama3-roleplay-1000-v8-i1-gguf,96,150,3,"['mradermacher', 'prunaai']",['llama'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-2000-v1-xs,model,richarderkhov,deev124_-_hermes-llama3-roleplay-2000-v1-gguf,14,14,1,['richarderkhov'],['model'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-2000-v15,llama,mradermacher,hermes-llama3-roleplay-2000-v15-gguf,49,72,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-2000-v2,model,rahultumma,hermes-llama3-roleplay-2000-v2,2,2,1,['rahultumma'],['model'],['safetensors'],[''],False,
hermes-llama3-roleplay-2000-v2-xs,model,richarderkhov,deev124_-_hermes-llama3-roleplay-2000-v2-gguf,21,21,1,['richarderkhov'],['model'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-2000-v3,llama,mradermacher,hermes-llama3-roleplay-2000-v3-i1-gguf,67,109,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-2000-v4,llama,mradermacher,hermes-llama3-roleplay-2000-v4-i1-gguf,81,134,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-20000-v1,model,rahultumma,hermes-llama3-roleplay-20000-v1,5,5,1,['rahultumma'],['model'],['safetensors'],[''],False,
hermes-llama3-roleplay-20000-v1-xs,model,richarderkhov,deev124_-_hermes-llama3-roleplay-20000-v1-gguf,10,10,1,['richarderkhov'],['model'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-3500-v1,llama,mradermacher,hermes-llama3-roleplay-3500-v1-i1-gguf,106,160,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-4000-v1,llama,mradermacher,hermes-llama3-roleplay-4000-v1-i1-gguf,107,162,3,"['mradermacher', 'mrcuddle']",['llama'],"['bin', 'gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-4000-v2,llama,mradermacher,hermes-llama3-roleplay-4000-v2-i1-gguf,258,348,3,"['mradermacher', 'prunaai']",['llama'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-4000-v3-xs,none,richarderkhov,deev124_-_hermes-llama3-roleplay-4000-v3-gguf,42,42,1,['richarderkhov'],['none'],['gguf'],"['q2', 'q3']",False,
hermes-llama3-roleplay-4000-v4,llama,mradermacher,hermes-llama3-roleplay-4000-v4-i1-gguf,45,81,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-4000-v5,llama,mradermacher,hermes-llama3-roleplay-4000-v5-i1-gguf,93,131,2,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-llama3-roleplay-800-v1,none,adt7,hermes-llama3-roleplay-800-v1,0,26,2,"['adt7', 'mradermacher']","['llama', 'none']",['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
hermes-storm-climate-lorablated,hermes,motherearth,hermes-climatestorm-sauerkraut-abliterated,9,23,3,['motherearth'],"['hermes', 'llama']",['safetensors'],[''],True,
hermes-storm-climate-sauerkraut-abliterated,hermes,mradermacher,hermes-storm-climate-sauerkraut-abliterated-gguf,350,527,3,"['motherearth', 'mradermacher']",['hermes'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hermes3-lumimaid-uncensored,hermes3,mradermacher,hermes3-lumimaid-uncensored-i1-gguf,288,351,2,['mradermacher'],['hermes3'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hidden-states,none,fukurokun,memgpt-dpo-uncensored-6.0bpw-exl2,3,3,1,['fukurokun'],['none'],"['pt', 'safetensors']",[''],True,
hidream-decensored-llama,none,4pr0000n,hidream_decensored_llama,0,0,1,['4pr0000n'],['none'],[''],[''],False,
hidream-i1-dev,hidream,e-n-v-y,hidream-uncensored,0,0,1,['e-n-v-y'],['hidream'],['safetensors'],['fp8'],True,
homunculus,homunculus'],huihui-ai,homunculus-abliterated,35,35,1,['huihui-ai'],"[""homunculus']""]",['safetensors'],[''],True,
homunculus-abliterated,homunculus,mradermacher,homunculus-abliterated-gguf,528,1091,8,"['mradermacher', 'triangle104']",['homunculus'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
hrofqa,none,freedak,hrofqa,0,0,1,['freedak'],['none'],[''],[''],False,
huatuogpt-o1-72b,huatuogpt,devquasar,freedomintelligence.huatuogpt-o1-72b-gguf,47,47,1,['devquasar'],['huatuogpt'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
huatuogpt-o1-7b,huatuogpt,devquasar,freedomintelligence.huatuogpt-o1-7b-gguf,9,9,1,['devquasar'],['huatuogpt'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q8']",False,
huatuogpt-o1-8b,huatuogpt,devquasar,freedomintelligence.huatuogpt-o1-8b-gguf,54,54,1,['devquasar'],['huatuogpt'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
huatuogpt-vision-7b-qwen2-5vl,qwen,tensorblock,freedomintelligence_huatuogpt-vision-7b-qwen2.5vl-gguf,1556,1556,1,['tensorblock'],['qwen'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
huihui-ai-abliterated-qwen2-5-32b-inst-basemerge-ties,qwen,mradermacher,huihui-ai-abliterated-qwen2.5-32b-inst-basemerge-ties-i1-gguf,669,891,2,['mradermacher'],['qwen'],"['bin', 'gguf']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-ai-abliteratedv2-qwen2-5-14b-inst-basemerge-ties,qwen,mradermacher,huihui-ai-abliteratedv2-qwen2.5-14b-inst-basemerge-ties-i1-gguf,784,1057,4,"['apel-sin', 'maziyarpanahi', 'mradermacher']",['qwen'],"['bin', 'gguf']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-ai-deepseek-r1-distill-llama-70b-abliterated-0-imat-k-s-e50-q4k-v6k,none,nexesquants,huihui-ai_deepseek-r1-distill-llama-70b-abliterated-q8_0-imat-cq-gguf,18,18,1,['nexesquants'],['none'],['gguf'],"['q4', 'q5', 'q8']",True,
huihui-ai-llama-3-3-70b-instruct-abliterated-imat-k-s-e50-q4k-v6k,none,nexesquants,huihui-ai_llama-3.3-70b-instruct-abliterated-bf16-imat-cq-gguf,17,17,1,['nexesquants'],['none'],['gguf'],"['bf16', 'q4', 'q5', 'q8']",True,
huihui-ai-qwen3-30b-a3b-abliterated-clone,qwen,mradermacher,huihui-ai_qwen3-30b-a3b-abliterated-clone-i1-gguf,353,434,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-exaone-4-0-1-2b-abliterated,huihui,mradermacher,huihui-exaone-4.0-1.2b-abliterated-i1-gguf,588,1079,8,"['gabrielbosse9', 'mradermacher', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-exaone-4-0-32b-abliterated,huihui,devquasar,huihui-ai.huihui-exaone-4.0-32b-abliterated-gguf,4700,6672,3,"['devquasar', 'mradermacher']",['huihui'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-exaone-deep-2-4b-abliterated,huihui,mradermacher,huihui-exaone-deep-2.4b-abliterated-gguf,1694,3189,9,"['devquasar', 'mradermacher', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-exaone-deep-7-8b-abliterated,huihui,mradermacher,huihui-exaone-deep-7.8b-abliterated-i1-gguf,997,1905,10,"['devquasar', 'gabrielbosse9', 'mradermacher', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-gemma-3-270m-it-abliterated,gemma,mradermacher,huihui-gemma-3-270m-it-abliterated-gguf,718,1362,2,['mradermacher'],['gemma'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-gemma-3n-e2b-it-abliterated,gemma,mradermacher,huihui-gemma-3n-e2b-it-abliterated-gguf,680,900,7,"['mradermacher', 'triangle104']",['gemma'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-gemma-3n-e4b-it-abliterated,gemma,bartowski,huihui-ai_huihui-gemma-3n-e4b-it-abliterated-gguf,1369,2771,11,"['bartowski', 'bernthecreator', 'mradermacher', 'qwe1325', 'realoperator42', 'triangle104']",['gemma'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-gpt-oss-120b-abliterated,huihui,mradermacher,huihui-gpt-oss-120b-bf16-abliterated-i1-gguf,255,255,1,['mradermacher'],['huihui'],"['gguf', 'pt']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6']",True,
huihui-gpt-oss-20b-abliterated,huihui,mradermacher,huihui-gpt-oss-20b-bf16-abliterated-gguf,13234,52292,9,"['bartowski', 'davidau', 'devquasar', 'fooideal', 'gabriellarson', 'iwakurarein', 'khej-trhyk', 'mradermacher']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-internvl3-14b-abliterated,huihui,koitenshin,huihui-internvl3-14b-abliterated-gguf,403,403,1,['koitenshin'],['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-internvl3-1b-abliterated,huihui,koitenshin,huihui-internvl3-1b-abliterated-gguf,400,507,2,"['echos-keeper', 'koitenshin']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-internvl3-2b-abliterated,huihui,koitenshin,huihui-internvl3-2b-abliterated-gguf,417,417,1,['koitenshin'],['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-internvl3-78b-abliterated,huihui,mradermacher,huihui-internvl3-78b-abliterated-i1-gguf,11928,16586,2,['mradermacher'],['huihui'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-internvl3-8b-abliterated,huihui,koitenshin,huihui-internvl3-8b-abliterated-gguf,219,250,2,"['gabrielbosse9', 'koitenshin']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-jan-nano-128k-abliterated,huihui,mradermacher,huihui-jan-nano-128k-abliterated-gguf,648,1178,8,"['mradermacher', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-jan-nano-abliterated,huihui,mradermacher,huihui-jan-nano-abliterated-i1-gguf,420,682,8,"['mradermacher', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-jan-v1-4b-abliterated,huihui,mradermacher,huihui-jan-v1-4b-abliterated-i1-gguf,496,886,3,"['echos-keeper', 'mradermacher']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-mistral-small-3-2-24b-instruct-2506-abliterated,mistral,therummage,huihui-mistral-small-3.2-24b-instruct-2506-abliterated-q8_0-gguf,93,140,2,"['maerong3', 'therummage']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']","['q4', 'q8']",True,
huihui-mistral-small-3-2-24b-instruct-2506-abliterated-llamacppfixed,llama,mradermacher,huihui-mistral-small-3.2-24b-instruct-2506-abliterated-llamacppfixed-i1-gguf,1060,1778,2,['mradermacher'],['llama'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-moe-1-3b-a0-6b-abliterated,huihui,devquasar,huihui-ai.huihui-moe-1.3b-a0.6b-abliterated-gguf,165,212,7,"['devquasar', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-moe-1-5b-a0-6b-abliterated,huihui,alptekinege,huihui-moe-1.5b-a0.6b-abliterated-q6_k-gguf,40,71,7,"['alptekinege', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']","['q4', 'q5', 'q6', 'q8']",True,
huihui-moe-12b-a4b-abliterated,huihui,johnroger,huihui-moe-12b-a4b-abliterated-q8_0-gguf,545,761,3,"['alptekinege', 'johnroger', 'ysn-rfd']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']","['q4', 'q6', 'q8']",True,
huihui-moe-23b-a4b-abliterated,huihui,mradermacher,huihui-moe-23b-a4b-abliterated-i1-gguf,1154,2495,12,"['devquasar', 'mradermacher', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-moe-24b-a8b-abliterated,huihui,mradermacher,huihui-moe-24b-a8b-abliterated-i1-gguf,3007,4612,11,"['mradermacher', 'triangle104']",['huihui'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-moe-4-8b-a1-7b-abliterated,huihui,devquasar,huihui-ai.huihui-moe-4.8b-a1.7b-abliterated-gguf,340,340,1,['devquasar'],['huihui'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-moe-46b-a14b-abliterated,huihui,mradermacher,huihui-moe-46b-a14b-abliterated-i1-gguf,4048,4425,2,['mradermacher'],['huihui'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-moe-5b-a1-7b-abliterated,huihui,mradermacher,huihui-moe-5b-a1.7b-abliterated-gguf,1115,1633,2,['mradermacher'],['huihui'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
huihui-qwen3-0-6b-abliterated-v2,qwen,mradermacher,huihui-qwen3-0.6b-abliterated-v2-i1-gguf,635,1021,8,"['mradermacher', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
